New line separated list of scope values.,범위 값을 줄바꿈으로 구분한 목록입니다.
"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.",이 클라이언트 담당자에게 연락할 방법을 나타내는 문자열을 줄바꿈으로 구분한 목록입니다. 일반적으로 이메일 주소를 사용합니다.
New password cannot be same as old password,새 비밀번호는 기존 비밀번호와 같을 수 없습니다
New release date should be in the future,해제일은 미래 날짜여야 합니다
New revised budget created successfully,수정 예산이 생성되었습니다
New task,새 작업
New updates are available,새 업데이트가 있습니다.
New users will have to be manually registered by system managers.,새 사용자는 시스템 관리자가 수동으로 등록해야 합니다.
New value to be set,설정할 새 값
New {0},새 {0}
New {0} Created,새 {0} 생성됨
New {0} pricing rules are created,새 가격규칙 {0}개가 생성되었습니다
New {0} {1} added to Dashboard {2},새 {0} {1}을(를) 대시보드 {2}에 추가했습니다
New {0} {1} created,새 {0} {1} 생성됨
New {0}: {1},새 {0}: {1}
New {} releases for the following apps are available,다음 앱에 새 릴리스 {}개가 있습니다.
Newly created user {0} has no roles enabled.,새로 생성된 사용자 {0}에는 활성화된 역할이 없습니다.
Newsletter Manager,뉴스레터 관리자
Newspaper Publishers,신문출판업
Newton,뉴턴
Next,다음
Next,다음,Go to next slide
Next 14 Days,향후 14일
Next 30 Days,향후 30일
Next 6 Months,향후 6개월
Next 7 Days,향후 7일
Next Action Email Template,다음 작업 이메일 템플릿
Next Actions,다음 작업
Next Actions HTML,다음 작업 HTML
Next Depreciation Date,다음 감가상각 날짜
Next Document,다음 문서
Next Due Date,다음 기한
Next Execution,다음 실행
Next Form Tour,다음 양식 둘러보기
Next Month,다음 달
Next Quarter,다음 분기
Next Schedule Date,다음 예약일
Next Scheduled Date,다음 예약일
Next State,다음 상태
Next Step Condition,다음 단계 조건
Next Sync Token,다음 동기화 토큰
Next Week,다음 주
Next Year,다음 해
Next actions,다음 작업
Next email will be sent on:,다음 이메일은 다음 날짜에 전송됩니다:
Next on Click,클릭 시 다음으로
No,아니요
No,아니요,Checkbox is not checked
No,아니요,Dismiss confirmation dialog
No <strong>Account Data</strong> row found,<strong>계정과목 데이터</strong> 행이 없습니다
No Account matched these filters: {},다음 필터와 일치하는 계정과목이 없습니다: {}
No Action,조치 없음
No Active Sessions,활성 세션 없음
No Answer,답변 없음
No Copy,복사 안 함
No Customer found for Inter Company Transactions which represents company {0},회사 간 거래에서 회사 {0}을(를) 나타내는 고객이 없습니다
No Customers found with selected options.,선택한 조건에 해당하는 고객이 없습니다.
No Data,데이터 없음
No Data...,데이터 없음...
No Delivery Note selected for Customer {},고객 {}의 출고전표가 선택되지 않았습니다.
No DocTypes in To Delete list. Please generate or import the list before submitting.,삭제 목록에 DocType이 없습니다. 목록을 생성하거나 가져온 후 확정해 주세요.
No Email Account,이메일 계정 없음
No Email Accounts Assigned,지정된 이메일 계정 없음
No Email field found in {0},{0}에서 이메일 필드를 찾을 수 없습니다.
No Emails,이메일 없음
No Entry for the User {0} found within LDAP!,LDAP에서 사용자 {0} 항목을 찾을 수 없습니다!
No Filters Set,설정된 필터 없음
No Google Calendar Event to sync.,동기화할 Google 캘린더 이벤트가 없습니다.
No IMAP folders were found on the server. Please verify the email account settings and ensure the mailbox contains folders.,서버에서 IMAP 폴더를 찾을 수 없습니다. 이메일 계정 설정을 확인하고 사서함에 폴더가 있는지 확인하세요.
No Images,이미지 없음
No Impact on Accounting Ledger,회계 원장에 영향을 주지 않음
No Item with Barcode {0},바코드 {0}에 해당하는 품목이 없습니다.
No Item with Serial No {0},일련번호 {0}에 해당하는 품목이 없습니다.
No Items selected for transfer.,이동할 품목을 선택하지 않았습니다.
No Items with Bill of Materials to Manufacture or all items already manufactured,생산할 BOM이 있는 품목이 없거나 모든 품목이 이미 생산되었습니다
No Items with Bill of Materials.,BOM이 지정된 품목이 없습니다.
No LDAP User found for email: {0},이메일에 해당하는 LDAP 사용자를 찾을 수 없습니다: {0}
No Label,레이블 없음
No Letterhead,문서 머리글 없음
No Match,일치하는 항목 없음
No Matching Bank Transactions Found,일치하는 은행 거래가 없습니다
No Matching Vouchers Found,일치하는 전표가 없습니다
No Name Specified for {0},{0}에 지정된 이름이 없습니다.
No New notifications,새 알림 없음
No Notes,메모 없음
No Outstanding Invoices found for this party,이 거래처의 미결제 전표가 없습니다
No POS Profile found. Please create a New POS Profile first,POS 프로필이 없습니다. 먼저 새 POS 프로필을 생성해 주세요
No Permission,권한 없음
No Permissions Specified,권한이 지정되지 않았습니다.
No Permissions set for this criteria.,이 기준에 대해 설정된 권한이 없습니다.
No Preview,미리보기 없음
No Preview Available,사용 가능한 미리보기가 없습니다
No Printer is Available.,사용 가능한 프린터가 없습니다.
No Purchase Orders were created,발주서가 생성되지 않았습니다.
No RQ Workers connected. Try restarting the bench.,연결된 RQ 워커가 없습니다. Bench를 다시 시작해 보세요.
No Records for these settings.,이 설정에 해당하는 내역이 없습니다.
No Results,결과 없음
No Results found,결과를 찾을 수 없습니다
No Roles Specified,지정된 역할이 없습니다.
No Select Field Found,선택 필드를 찾을 수 없습니다
No Selection,선택 없음
No Serial / Batches are available for return,반품 가능한 일련번호/로트가 없습니다.
No Stock Available Currently,현재 가용재고가 없습니다.
No Suggestions,제안 없음
No Summary,요약 없음
No Supplier found for Inter Company Transactions which represents company {0},회사 간 거래에서 회사 {0}을(를) 나타내는 공급처가 없습니다
No Tables Detected,테이블이 감지되지 않았습니다
No Tags,태그 없음
No Tax Withholding data found for the current posting date.,현재 전표일자에 해당하는 원천징수세 데이터가 없습니다.
No Tax withholding account set for Company {0} in Tax Withholding Category {1}.,회사 {0}의 원천징수구분 {1}에 원천징수세 계정과목이 설정되지 않았습니다.
No Terms,약관 없음
No Unreconciled Invoices and Payments found for this party and account,이 거래처 및 계정과목에 미조정 전표와 입출금 내역이 없습니다
No Unreconciled Payments found for this party,이 거래처의 미조정 입출금 내역이 없습니다
No Upcoming Events,예정된 일정 없음
No Work Orders were created,작업지시서가 생성되지 않았습니다.
No account set,계정과목이 설정되지 않았습니다.
No accounting entries for the following warehouses,다음 창고에 회계분개가 없습니다.
No accounts configured,설정된 계정과목이 없습니다
No accounts found.,계정과목을 찾을 수 없습니다.
No active BOM found for item {0}. Delivery by Serial No cannot be ensured,품목 {0}의 활성 BOM을 찾을 수 없습니다. 일련번호 기준 출고를 보장할 수 없습니다.
No active item prices found.,활성 품목가격이 없습니다.
No additional fields available,사용 가능한 추가 필드가 없습니다.
No address added yet.,아직 추가된 주소가 없습니다.
No alerts for today,오늘 알림 없음
No attachment found for the prepared report,사전 생성 보고서의 첨부파일을 찾을 수 없습니다.
No automatic optimization suggestions available.,자동 최적화 제안이 없습니다.
No availability of slots are found. Please add on Appointment Booking Settings.,이용 가능한 시간대가 없습니다. 예약 설정에 추가해 주세요.
No available quantity to reserve for item {0} in warehouse {1},창고 {1}에서 품목 {0}의 예약 가능수량이 없습니다.
No bank accounts found,은행계정을 찾을 수 없습니다
No bank statements imported yet,가져온 은행 거래 내역서가 없습니다.
No bank transactions found,은행 거래가 없습니다.
No billing email found for customer: {0},고객 {0}의 청구 이메일이 없습니다
No changes in document,문서에 변경 사항이 없습니다
No changes made,변경 사항 없음
No changes made because old and new name are the same.,이전 이름과 새 이름이 동일하므로 변경된 사항이 없습니다.
No changes to sync,동기화할 변경 사항 없음
No changes to update,업데이트할 변경사항 없음
No comments yet.,아직 댓글이 없습니다.
No company found.,해당 회사를 찾을 수 없습니다.
No contacts added yet.,아직 추가된 담당자가 없습니다.
No contacts linked to document,문서에 연결된 담당자가 없습니다.
No contacts with email IDs found.,이메일이 등록된 담당자를 찾을 수 없습니다.
No currency fields in {0},{0}에 통화 필드가 없습니다
No data for this period,이 기간에 대한 데이터가 없습니다.
No data found. Seems like you uploaded a blank file,데이터가 없습니다. 빈 파일을 업로드한 것 같습니다
No data to export,내보낼 데이터가 없습니다
No data to perform this action,이 작업을 수행할 데이터가 없습니다
No default Address Template found. Please create a new one from Setup > Printing and Branding > Address Template.,기본 주소 템플릿을 찾을 수 없습니다. 설정 > 인쇄 및 브랜딩 > 주소 템플릿에서 새 템플릿을 만드세요.
No description given,설명이 제공되지 않음
No difference found for stock account {0},재고 계정과목 {0}에 차액이 없습니다
No documents found tagged with {0},{0} 태그가 지정된 문서를 찾을 수 없습니다
No editable fields available for bulk edit.,일괄 편집할 수 있는 필드가 없습니다.
No email account associated with the User. Please add an account under User > Email Inbox.,사용자와 연결된 이메일 계정이 없습니다. 사용자 > 이메일 받은편지함에서 계정을 추가해 주세요.
No email addresses to invite,초대할 이메일 주소가 없습니다.
No email found for {0} {1},{0} {1}에 대한 이메일을 찾을 수 없습니다.
No employee was scheduled for call popup,통화 팝업에 배정된 사원이 없습니다.
No entries found,항목이 없습니다.
No entries with a payment document in this list.,이 목록에 결제문서가 있는 항목이 없습니다.
No failed logs,실패 로그 없음
"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".","칸반 열로 사용할 필드가 없습니다. 양식 사용자 정의에서 ""선택"" 유형의 사용자 정의 필드를 추가하세요."
No file attached,첨부된 파일 없음
No file uploaded or URL provided.,업로드된 파일이나 URL이 제공되지 않았습니다.
No filters found,필터를 찾을 수 없습니다
No filters selected,선택한 필터 없음
No further records,더 이상 레코드 없음
No invoice linked,연결된 청구서 없음
No item available for transfer.,이동 가능한 품목이 없습니다.
No items are available in sales orders {0} for production,수주서 {0}에 생산 가능한 품목이 없습니다.
No items are available in the sales order {0} for production,수주서 {0}에 생산 가능한 품목이 없습니다.
No items found. Scan barcode again.,품목을 찾을 수 없습니다. 바코드를 다시 스캔하세요.
No items in cart,장바구니에 품목이 없습니다.
No matches occurred via auto reconciliation,자동 조정으로 일치한 내역이 없습니다
No matching entries in the current results,현재 결과에 일치하는 항목이 없습니다
No matching records. Search something new,일치하는 레코드가 없습니다. 다른 항목을 검색하세요
No material request created,자재요청서가 생성되지 않았습니다.
No more children on Left,왼쪽에 하위 노드가 더 없습니다
No more children on Right,오른쪽에 하위 노드가 더 없습니다
No more items to display,표시할 항목이 더 없습니다
No naming series defined,정의된 번호 부여 규칙이 없습니다
"No need for symbols, digits, or uppercase letters.","기호, 숫자 또는 대문자를 사용할 필요가 없습니다."
No new Google Contacts synced.,새로 동기화된 Google 연락처가 없습니다.
No of Columns,열 수
No of Deliveries,납품 횟수
No of Docs,문서 수
No of Employees,사원 수
No of Interactions,상호작용 수
No of Items to Repost,재전기 품목 수
No of Months (Expense),개월 수(비용)
No of Months (Revenue),개월 수(수익)
No of Parallel Reposting (Per Item),병렬 재전기 수(품목별)
No of Requested SMS,요청된 SMS 수
No of Rows (Max 500),행 수(최대 500)
No of Sent SMS,보낸 SMS 수
No of Shares,주식 수
No of Shift,교대조 수
No of Units Produced,생산단위 수
No of Visits,방문 횟수
No of Workstations,작업장 수
No open Material Requests found for the given criteria.,조건에 맞는 진행 중 자재요청서를 찾을 수 없습니다.
No open POS Opening Entry found for POS Profile {0}.,POS 프로필 {0}에 진행 중인 POS 개시전표가 없습니다.
No open event,진행 중인 일정 없음
No open task,진행 중인 작업 없음
No other document types.,다른 문서 유형이 없습니다.
No outstanding invoices found,미결제 전표가 없습니다
No outstanding invoices require exchange rate revaluation,환율 재평가가 필요한 미결제 전표가 없습니다
No outstanding {0} found for the {1} {2} which qualify the filters you have specified.,지정한 필터 조건에 맞는 {1} {2}의 미결제 {0}이(가) 없습니다.
No page image is available for this page.,이 페이지의 이미지가 없습니다.
No pending Material Requests found to link for the given items.,해당 품목에 연결하기 위해 보류 중인 자재요청서가 없습니다.
No permission for {0},{0}에는 권한이 없습니다.
No permission to '{0}' {1},{1}에 대한 '{0}' 권한이 없습니다
No permission to '{0}' {1},{1}에 대한 '{0}' 권한이 없습니다,"{0} = verb, {1} = object"
No permission to read {0},{0}를 읽을 권한이 없습니다.
No permission to {0} {1} {2},{0} {1} {2} 작업을 수행할 권한이 없습니다.
No pinned document types.,고정된 문서 유형이 없습니다.
No primary email found for customer: {0},고객 {0}의 기본 이메일이 없습니다
No products found.,검색된 상품이 없습니다.
No recent transactions found,최근 거래가 없습니다.
No recipients found for campaign {0},캠페인 {0}에 대한 수신자를 찾을 수 없습니다.
No reconciliation actions found,조정 작업이 없습니다.
No record found,내역이 없습니다
No records deleted,삭제된 기록이 없습니다.
No records found in Allocation table,배분 테이블에 내역이 없습니다
No records found in the Invoices table,전표 테이블에 내역이 없습니다
No records found in the Payments table,입출금 테이블에 내역이 없습니다
No records present in {0},{0}에 레코드가 없습니다.
No records tagged.,태그가 지정된 레코드가 없습니다.
No records will be exported,내보낼 레코드가 없습니다
No reserved stock to unreserve.,예약 해제할 재고가 없습니다.
No results found.,검색 결과가 없습니다.
No rows,행 없음
No rows selected,선택한 행이 없습니다
No rows to display.,표시할 행이 없습니다.
No rows with zero document count found,문서 수가 0인 행이 없습니다.
No rules setup yet,설정된 규칙이 없습니다.
No stock available for this batch.,이 로트에는 가용재고가 없습니다.
No stock ledger entries were created. Please set the quantity or valuation rate for the items properly and try again.,재고수불부 항목이 생성되지 않았습니다. 품목의 수량 또는 평가단가를 올바르게 설정한 후 다시 시도해 주세요.
No stock transactions can be created or modified before this date.,이 날짜 이전에는 재고 거래를 생성하거나 수정할 수 없습니다.
No subject,제목 없음
No tables were extracted from this PDF.,이 PDF에서 추출된 표가 없습니다.
No template found at path: {0},경로에서 템플릿을 찾을 수 없습니다: {0}
No transaction selected,선택한 거래 없음
No transactions found for the given filters.,지정된 필터 조건에 맞는 거래 내역이 없습니다.
No unreconciled transactions found,미조정 거래가 없습니다.
No user has the role <strong>{0}</strong>,<strong>{0}</strong> 역할을 가진 사용자가 없습니다.
No values,값 없음
No values to show,표시할 값이 없습니다
No vouchers found for this transaction,이 거래의 전표가 없습니다.
No {0},{0} 없음
No {0} found,{0}을(를) 찾을 수 없습니다
No {0} found for Inter Company Transactions.,회사 간 거래에 사용할 {0}이(가) 없습니다.
No {0} found with matching filters. Clear filters to see all {0}.,일치하는 필터로 {0}을(를) 찾을 수 없습니다. 모든 {0}을(를) 보려면 필터를 지우세요.
No {0} mail,{0} 메일 없음
No.,번호
No.,번호,Title of the 'row number' column
No. of Employees,사원 수
No. of parallel job cards which can be allowed on this workstation. Example: 2 would mean this workstation can process production for two Work Orders at a time.,이 작업장에서 동시에 허용할 작업실적 수입니다. 예: 2이면 두 작업지시서의 생산을 동시에 처리할 수 있습니다.
Nomatim,Nomatim
Non Completed Tasks,미완료 작업
Non Conformance,부적합
Non Depreciable Category,감가상각비 분류
Non Negative,음수가 아님
Non Profit,비영리
Non stock items,비재고 품목
Non-Conforming,젠더 비순응
Non-Current Liabilities,비유동부채
Non-Zeros,0이 아닌 값
Non-phantom BOM cannot be created for non-stock item {0}.,비재고 품목 {0}에는 팬텀이 아닌 BOM을 생성할 수 없습니다.
None,없음
None of the items have any change in quantity or value.,모든 품목의 수량과 금액에 변동이 없습니다.
None: End of Workflow,없음: 워크플로 종료
Noop Source,작업 없음 소스
Normal Balances,정상 잔액
Normalized Copies,정규화된 복사본
Normalized Query,정규화된 쿼리
Nos,개
Not Allowed,허용되지 않음
Not Ancestors Of,다음 항목의 상위 항목 아님
Not Applicable,해당 없음
Not Available,사용할 수 없음
Not Billed,미청구
Not Cleared,결제 미처리
Not Delivered,미출고
Not Descendants Of,다음 항목의 하위 항목 아님
Not Equals,같지 않음
Not Found,찾을 수 없음
Not Helpful,도움이 되지 않음
Not In,포함되지 않음
Not Initiated,시작되지 않음
Not Like,유사하지 않음
Not Linked to any record,어떤 레코드에도 연결되지 않음
Not Nullable,Null을 허용하지 않음
Not Permitted,권한 없음
Not Permitted to read {0},{0}을(를) 읽을 권한이 없습니다.
Not Published,게시되지 않음
Not Reconciled,미조정
Not Requested,요청되지 않음
Not Saved,저장되지 않음
Not Seen,확인하지 않음
Not Sent,전송 안 됨
Not Set,설정되지 않음
Not Set,설정되지 않음,Field value is not set
Not Specified,지정되지 않음
Not Started,미착수
Not Used,사용 안 함
Not a valid Comma Separated Value (CSV File),올바른 쉼표 구분 값(CSV 파일)이 아닙니다.
Not a valid User Image.,유효한 사용자 이미지가 아닙니다.
Not a valid Workflow Action,유효한 워크플로 작업이 아닙니다.
Not able to find the earliest Fiscal Year for the given company.,해당 회사의 가장 빠른 회계연도를 찾을 수 없습니다.
Not active,비활성
Not allow to set alternative item for the item {0},품목 {0}에는 대체품목을 설정할 수 없습니다.
Not allowed for {0}: {1},{0}에는 허용되지 않음: {1}
"Not allowed to attach {0} document, please enable Allow Print For {0} in Print Settings",{0} 문서를 첨부할 수 없습니다. 인쇄 설정에서 {0}에 대한 인쇄 허용을 활성화하세요.
Not allowed to create accounting dimension for {0},{0}에 대해서는 회계 관리항목을 생성할 수 없습니다
Not allowed to create custom Virtual DocType.,사용자 정의 가상 DocType을 생성할 수 없습니다.
Not allowed to print cancelled documents,취소된 문서를 인쇄할 수 없습니다
Not allowed to print draft documents,작성 중 문서를 인쇄할 수 없습니다
Not allowed to update stock transactions older than {0},{0}보다 오래된 재고 거래는 업데이트할 수 없습니다.
Not allowed via controller permission check,컨트롤러 권한 확인을 통해 허용되지 않음
Not authorized since {0} exceeds limits,{0}가 한도를 초과하여 승인되지 않았습니다.
Not authorized to edit frozen Account {0},동결된 계정과목 {0}을(를) 수정할 권한이 없습니다
Not configured,설정되지 않음
Not found,찾을 수 없음
Not in Developer Mode,개발자 모드가 아님
Not in Developer Mode! Set in site_config.json or make 'Custom' DocType.,개발자 모드가 아닙니다. site_config.json에 설정하거나 '사용자 정의' DocType으로 만드세요.
Not in Stock,재고에는 없습니다.
Not in stock,재고에는 없습니다.
Not permitted,허용되지 않음
Not permitted to make Purchase Orders,발주서 생성 권한이 없습니다.
Not permitted to view {0},{0}을(를) 볼 권한이 없습니다
Not permitted. {0}.,허용되지 않습니다. {0}.
Note,참고
Note Seen By,메모 확인 사용자
Note:,참고:
Note: Automatic log deletion only applies to logs of type <i>Update Cost</i>,참고: 자동 로그 삭제는 <i>원가 업데이트</i> 유형의 로그에만 적용됩니다.
Note: Changing the Page Name will break previous URL to this page.,참고: 페이지 이름을 변경하면 이 페이지의 기존 URL이 작동하지 않습니다.
Note: Due Date exceeds allowed {0} credit days by {1} day(s),참고: 지급기일이 허용된 외상기일 {0}일을 {1}일 초과합니다
Note: Email will not be sent to disabled users,참고: 비활성화된 사용자에게는 이메일이 전송되지 않습니다.
Note: Etc timezones have their signs reversed.,참고: Etc 시간대는 부호가 반대로 표시됩니다.
"Note: For best results,  images must be of the same size and width must be greater than height.",참고: 최상의 결과를 얻으려면 이미지 크기가 같고 너비가 높이보다 커야 합니다.
"Note: If you want to use the finished good {0} as a raw material, then enable the 'Do Not Explode' checkbox in the Items table against the same raw material.",참고: 완제품 {0}을(를) 원재료로 사용하려면 품목 테이블에서 해당 원재료의 'BOM 전개 제외'를 선택하세요.
Note: Item {0} added multiple times,참고: 품목 {0}이(가) 여러 번 추가되었습니다.
Note: Multiple sessions will be allowed in case of mobile device,참고: 모바일 장치의 경우 다중 세션이 허용됩니다.
Note: On checking Is Mandatory the accounting dimension will become mandatory against that specific account for all accounting transactions,참고: 필수 여부를 선택하면 모든 회계 거래에서 해당 계정과목에 이 회계 관리항목이 필수로 적용됩니다
Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,참고: '현금·예금 계정과목'이 지정되지 않아 입출금전표가 생성되지 않습니다.
Note: This Cost Center is a Group. Cannot make accounting entries against groups.,참고: 이 원가부문은 그룹이므로 회계분개를 작성할 수 없습니다.
Note: This will be shared with user.,참고: 이 정보는 사용자와 공유됩니다.
"Note: To merge the items, create a separate Stock Reconciliation for the old item {0}",참고: 품목을 병합하려면 기존 품목 {0}에 대해 별도의 재고조정을 생성하세요.
Note: Your request for account deletion will be fulfilled within {0} hours.,참고: 계정 삭제 요청은 {0}시간 이내에 처리됩니다.
Notes,메모
Notes HTML,메모 HTML
Notes:,비고:
Notes: ,비고: 
Nothing New,새 항목 없음
Nothing is included in gross,총액에 포함된 항목이 없습니다
Nothing left to redo,다시 실행할 작업이 없습니다
Nothing left to undo,실행 취소할 작업이 없습니다
Nothing more to show.,더 이상 보여줄 것이 없습니다.
Nothing to show,표시할 내용이 없습니다
Nothing to update,업데이트할 내용이 없습니다.
Notice (days),공지사항(일)
Notification,알림
Notification Log,알림 로그
Notification Recipient,알림 수신자
Notification Settings,알림 설정
Notification Subscribed Document,알림 구독 문서
Notification sent to,알림 전송 대상
Notification: customer {0} has no Mobile number set,알림: 고객 {0}에 휴대전화 번호가 설정되지 않았습니다.
Notification: document {0} has no {1} number set (field: {2}),알림: 문서 {0}에 {1} 번호가 설정되지 않았습니다(필드: {2}).
Notification: user {0} has no Mobile number set,알림: 사용자 {0}에 휴대전화 번호가 설정되지 않았습니다.
Notifications,알림
Notifications Disabled,알림 비활성화됨
Notifications and bulk mails will be sent from this outgoing server.,알림과 대량 메일이 이 발신 서버에서 전송됩니다.
Notify Customers via Email,고객 이메일 알림
Notify Employee,사원에게 알림
Notify Other,다른 사람에게 알림
Notify Reposting Error to Role,재전기 오류 알림 역할
Notify Supplier,공급처에 알림
Notify Users On Every Login,로그인할 때마다 사용자에게 알림
Notify Via Email,이메일 알림
Notify by Email,이메일로 알림
Notify by email,이메일로 알림
Notify by email on creation of automatic Material Request,자동 자재요청서 생성 시 이메일 알림
Notify customer and agent via email on the day of the appointment.,예약 당일 고객과 예약 담당자에게 이메일로 알립니다.
Notify if unreplied,미응답 시 알림
Notify if unreplied for (in mins),미응답 알림 시간(분)
Notify users with a popup when they log in,사용자가 로그인할 때 팝업으로 알립니다.
Now,지금
Number,번호
Number Card,숫자 카드
Number Card Link,숫자 카드 링크
Number Card Name,숫자 카드 이름
Number Cards,숫자 카드
Number Format,숫자 형식
Number of Backups,백업 수
Number of Concurrent Appointments,동시 예약 수
Number of Days,일수
Number of Groups,그룹 수
Number of Interaction,상호작용 수
Number of Order,주문수
Number of Queries,쿼리 수
Number of Transactions,거래 수
Number of Weeks / Months,주 / 월 수
"Number of attachment fields are more than {}, limit updated to {}.",첨부파일 필드 수가 {}보다 많아 제한이 {}로 업데이트되었습니다.
Number of backups must be greater than zero.,백업 수는 0보다 커야 합니다.
Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),그리드의 필드 열 수(그리드의 전체 열 수는 11 미만이어야 함)
Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),목록 보기 또는 그리드의 필드 열 수(총 열 수는 11보다 작아야 함)
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,전표일 이후 구독을 취소하거나 미납으로 표시하기까지의 일수
Number of days after which the document Web View link shared on email will be expired,이메일에 공유된 문서 웹 보기 링크가 만료되기까지의 일수
Number of days appointments can be booked in advance,사전 예약 가능일수
Number of days that the subscriber has to pay invoices generated by this subscription,구독자가 이 구독에서 생성된 전표를 결제해야 하는 기한(일)
Number of days to consider for matching transfers across bank accounts,은행계정 간 이체를 일치시킬 때 적용할 일수
Number of days to match transfers,이체 일치 허용 일수
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days",주기 필드의 반복 횟수입니다. 예를 들어 주기가 '일'이고 청구주기 횟수가 3이면 3일마다 전표가 생성됩니다
Number of keys,키 수
"Number of new Account, it will be included in the account name as a prefix",새 계정과목 번호. 계정과목명 앞에 붙습니다
"Number of new Cost Center, it will be included in the cost center name as a prefix",새 원가부문 번호. 원가부문명 앞에 붙습니다
Number of onsite backups,로컬 백업 수
Numbers this customer uses to identify your company in their own system.,고객이 자체 시스템에서 회사를 식별하는 데 사용하는 번호입니다.
Numeric,수치형
Numeric Inspection,수치검사
Numeric Values,수치값
Numero has not set in the XML file,Numero가 XML 파일에 설정되지 않았습니다.
O+,O+
O-,O-
OAuth,OAuth
OAuth Authorization Code,OAuth 권한 부여 코드
OAuth Bearer Token,OAuth Bearer 토큰
OAuth Client,OAuth 클라이언트
OAuth Client ID,OAuth 클라이언트 ID
OAuth Client Role,OAuth 클라이언트 역할
OAuth Error,OAuth 오류
OAuth Provider,OAuth 공급자
OAuth Provider Settings,OAuth 공급자 설정
OAuth Scope,OAuth 범위
OAuth Settings,OAuth 설정
"OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.","OAuth가 활성화되었지만 권한이 부여되지 않았습니다. ""API 접근 권한 부여"" 버튼을 눌러 권한을 부여해 주세요."
OPTIONS,OPTIONS
OR,또는
OTP App,OTP 앱
OTP Issuer Name,OTP 발급자 이름
OTP SMS Template,OTP SMS 템플릿
OTP SMS Template must contain <code>{0}</code> placeholder to insert the OTP.,OTP SMS 템플릿에는 OTP를 삽입하기 위한 <code>{0}</code> 자리 표시자가 포함되어 있어야 합니다.
OTP Secret Reset - {0},OTP 비밀 키 재설정 - {0}
OTP Secret has been reset. Re-registration will be required on next login.,OTP 비밀 키가 재설정되었습니다. 다음 로그인 시 다시 등록해야 합니다.
OTP placeholder should be defined as <code>{{ otp }}</code> ,OTP 자리 표시자는 <code>{{ otp }}</code>로 정의되어야 합니다. 
OTP setup using OTP App was not completed. Please contact Administrator.,OTP 앱을 사용한 OTP 설정이 완료되지 않았습니다. 관리자에게 문의해 주세요.
Objective,목표
Objectives,목표
Occurrences,발생
Occurrences (last 30 days),발생 횟수(지난 30일)
Odometer Value (Last),주행거리 값(마지막)
Off,끔
Offer Date,제안 날짜
Office,사무실
Office 365,Office 365
Office Equipment,사무기기
Office Maintenance Expenses,사무실 유지비
Office Rent,사무실 임차료
Official Documentation,공식 문서
Offset X,X 오프셋
Offset Y,Y 오프셋
Offset must be a non-negative integer,오프셋은 음수가 아닌 정수여야 합니다.
Offsetting Account,상계 계정과목
Offsetting for Accounting Dimension,회계 관리항목 상계
Old Parent,이전 부모
Old Password,기존 비밀번호
Old and new fieldnames are same.,이전 필드명과 새 필드명이 같습니다.
Older backups will be automatically deleted,이전 백업은 자동으로 삭제됩니다.
Oldest Of Invoice Or Advance,매출·매입전표 또는 선급·선수금 중 가장 이른 일자
Oldest Unscheduled Job,가장 오래된 미예약 작업
On Hand,현재고
On Hold,보류 중
On Hold Since,보류 시작일
On Item Quantity,품목수량 기준
On Net Total,순합계 기준
On Paid Amount,결제금액 기준
On Payment Authorization,결제 승인 시
On Payment Charge Processed,결제 청구 처리 시
On Payment Failed,결제 실패 시
On Payment Mandate Acquisition Processed,결제 위임 획득 처리 시
On Payment Mandate Charge Processed,결제 위임 청구 처리 시
On Payment Paid,결제 완료 시
On Previous Row Amount,이전 행 금액 기준
On Previous Row Total,이전 행 합계 기준
On This Date,해당 일자
On Track,온 트랙
"On checking this option, URL will be treated like a jinja template string",이 옵션을 선택하면 URL이 Jinja 템플릿 문자열로 처리됩니다.
On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,활성화하면 취소분개가 실제 취소일에 전기되고 보고서에도 취소된 항목이 포함됩니다
"On expanding a row in the Items to Manufacture table, you'll see an option to 'Include Exploded Items'. Ticking this includes raw materials of the sub-assembly items in the production process.",생산품목 테이블의 행을 펼치면 '전개 품목 포함' 옵션이 표시됩니다. 선택하면 반제품의 원재료도 생산공정에 포함됩니다.
On hold,보류 중
On or After,당일 또는 이후
On or Before,당일 또는 이전
"On save, the Excluded Fee will be converted to an Included Fee.",저장하면 제외 수수료가 포함 수수료로 전환됩니다.
"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.",재고 거래를 확정하면 일련번호 / 로트 필드를 기준으로 일련번호·로트 묶음을 자동 생성합니다.
"On {0}, {1} wrote:",{0}에 {1}이(가) 작성함:
On-machine press checks,설비 가동 중 프레스 점검
Onboard,온보딩
Onboarding Name,온보딩명
Onboarding Permission,온보딩 권한
